"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_218","","hypothetical protein","22","150","341","240","6.0606060606060606","61.53846153846154","0.1032258064516129","2.7024432717532456e-28","1.0502235042687463e-23","2.197120301817461e-26"
"group_12576","","hypothetical protein","80","0","283","390","22.03856749311295","100.0","inf","2.803576729498401e-28","1.0895259886176685e-23","2.2698458096201427e-26"
"group_20396","","hypothetical protein","80","0","283","390","22.03856749311295","100.0","inf","2.803576729498401e-28","1.0895259886176685e-23","2.2698458096201427e-26"
"group_4787","rspA_1","Starvation-sensing protein RspA","17","139","346","251","4.683195592286501","64.35897435897436","0.08872208591508296","3.0580614153841893e-28","1.1884238272466036e-23","2.4707356075812964e-26"
"group_5155","","hypothetical protein","0","88","363","302","0.0","77.43589743589745","0.0","3.723547868470741e-28","1.4470451726450992e-23","3.0021684079773843e-26"
"group_8838","rtcB_2","RNA-splicing ligase RtcB","24","153","339","237","6.6115702479338845","60.76923076923077","0.10966510498004511","4.8530732955348485e-28","1.8860013441107528e-23","3.904764687599902e-26"
"group_19976","","hypothetical protein","150","31","213","359","41.32231404958678","92.05128205128204","8.155383916401636","5.246849489557607e-28","2.0390306486318772e-23","4.212873240974953e-26"
"tfaE_1","","Prophage tail fiber assembly protein TfaE","11","124","352","266","3.0303030303030303","68.2051282051282","0.06703629032258064","5.668492102624974e-28","2.2028894009221172e-23","4.5420400019012725e-26"
"group_7435","glxR","2-hydroxy-3-oxopropionate reductase","94","4","269","386","25.895316804407713","98.97435897435898","33.721189591078065","5.821843931774132e-28","2.2624849887660633e-23","4.6553189069260565e-26"
"group_10988","gatD","Galactitol 1-phosphate 5-dehydrogenase","201","69","162","321","55.371900826446286","82.3076923076923","5.772141706924316","1.1019499835229917e-27","4.2823980259670504e-23","8.793425104655134e-26"
"rtcB_2","","RNA-splicing ligase RtcB","342","244","21","146","94.21487603305785","37.43589743589744","9.744730679156909","1.3727454763354961e-27","5.334763470135005e-23","1.0931892356834027e-25"
"group_21150","","hypothetical protein","5","106","358","284","1.3774104683195594","72.82051282051282","0.037419626857805414","1.4045850807881986e-27","5.458498540959097e-23","1.1162573703392838e-25"
"group_100","dapH","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase","78","0","285","390","21.487603305785125","100.0","inf","1.5758428874302745e-27","6.124040629131533e-23","1.2498042100268434e-25"
"group_21151","","hypothetical protein","8","115","355","275","2.203856749311295","70.51282051282051","0.05388854868340478","1.6986513494986863e-27","6.601298874421795e-23","1.344460055890386e-25"
"group_17126","","hypothetical protein","7","112","356","278","1.9283746556473829","71.28205128205128","0.0488061797752809","2.315455777374399e-27","8.99832424203239e-23","1.8289276914699979e-25"
"ybiI_1","","putative protein YbiI","148","31","215","359","40.77134986225895","92.05128205128204","7.971792948237059","2.4992637662855202e-27","9.712638848538788e-23","1.970109299906448e-25"
"group_10502","allS","HTH-type transcriptional activator AllS","98","6","265","384","26.997245179063363","98.46153846153847","23.667924528301885","2.7121003370452755e-27","1.053976432982535e-22","2.13355553235331e-25"
"group_10102","","hypothetical protein","16","134","347","256","4.40771349862259","65.64102564102564","0.08808981031442213","2.7507333355991318e-27","1.0689899888805346e-22","2.159575735112191e-25"
"group_4654","xerC_3","Tyrosine recombinase XerC","106","9","257","381","29.201101928374655","97.6923076923077","17.460440985732813","3.0861865155978097e-27","1.1993538036916207e-22","2.4180520235718157e-25"
"group_21148","","hypothetical protein","0","85","363","305","0.0","78.2051282051282","0.0","4.023174708405699e-27","1.5634861551806225e-22","3.1458473947296225e-25"
"group_6520","","hypothetical protein","235","101","128","289","64.73829201101928","74.1025641025641","5.2533261138613865","4.0842880480348095e-27","1.5872360212272877e-22","3.187220926159212e-25"
"group_6307","flhA_2","Flagellar biosynthesis protein FlhA","23","148","340","242","6.336088154269973","62.05128205128205","0.1106120826709062","5.215759600851224e-27","2.0269484960828026e-22","4.0620210342340734e-25"
"group_718","ompX_3","Outer membrane protein X","94","5","269","385","25.895316804407713","98.71794871794873","26.907063197026023","7.071225611614037e-27","2.748019697185447e-22","5.496039394370894e-25"
"gcl_2","","Glyoxylate carboligase","91","4","272","386","25.068870523415974","98.97435897435898","32.28492647058823","7.294066361090865e-27","2.8346200692471317e-22","5.657924289914434e-25"
"group_3778","rusA_1","Crossover junction endodeoxyribonuclease RusA","109","11","254","379","30.02754820936639","97.17948717948718","14.785612025769506","7.385761347084046e-27","2.870254574703802e-22","5.717638595027494e-25"
"group_2917","","hypothetical protein","261","130","102","260","71.900826446281","66.66666666666666","5.117647058823529","1.0407313504998598e-26","4.044490174312555e-22","8.02682992540212e-25"
"group_7065","","hypothetical protein","272","142","91","248","74.93112947658402","63.589743589743584","5.220244544188207","1.0409969333546057e-26","4.0455222824026685e-22","8.02682992540212e-25"
"group_13596","torS","Sensor protein TorS","212","81","151","309","58.40220385674931","79.23076923076923","5.355898945302918","1.0847016437018376e-26","4.215367527754081e-22","8.347262431196201e-25"
"chpS","","Antitoxin ChpS","356","280","7","110","98.07162534435263","28.205128205128204","19.979591836734695","1.124287749747367e-26","4.369207053068217e-22","8.600801285567359e-25"
"chpB","","Endoribonuclease toxin ChpB","356","280","7","110","98.07162534435263","28.205128205128204","19.979591836734695","1.124287749747367e-26","4.369207053068217e-22","8.600801285567359e-25"
"group_7826","","hypothetical protein","7","110","356","280","1.9283746556473829","71.7948717948718","0.05005107252298264","1.1242877497473671e-26","4.369207053068218e-22","8.600801285567359e-25"
"allS","","HTH-type transcriptional activator AllS","264","383","99","7","72.72727272727273","1.7948717948717947","0.04873803307223673","1.1562663088995403e-26","4.493482129645394e-22","8.828059193802345e-25"
"group_10080","","hypothetical protein","93","5","270","385","25.6198347107438","98.71794871794873","26.522222222222222","1.6248852530524603e-26","6.314629070412471e-22","1.2381625628259746e-24"
"rfbA","","Glucose-1-phosphate thymidylyltransferase 1","1","88","362","302","0.27548209366391185","77.43589743589745","0.009480160723254647","1.7519918065356862e-26","6.808590558558984e-22","1.3324051973696642e-24"
"group_11379","","hypothetical protein","87","3","276","387","23.96694214876033","99.23076923076923","40.66304347826087","2.270215952502955e-26","8.822513234616983e-22","1.7231471161361295e-24"
"torS","","Sensor protein TorS","152","309","211","81","41.8732782369146","20.76923076923077","0.18883725210509364","2.3637714618161795e-26","9.186088654910037e-22","1.7906605565126777e-24"
"group_4861","","hypothetical protein","131","23","232","367","36.08815426997245","94.1025641025641","9.009932533733133","3.944009200289077e-26","1.5327208554163412e-21","2.9819471895259557e-24"
"group_2538","","hypothetical protein","184","59","179","331","50.688705234159784","84.87179487179488","5.7668781365401","4.1589439011952815e-26","1.6162487788825102e-21","3.138347143461185e-24"
"ldrD_3","","Small toxic polypeptide LdrD","0","82","363","308","0.0","78.97435897435898","0.0","4.298246246158e-26","1.670384456181922e-21","3.2371791786471355e-24"
"group_3512","","hypothetical protein","109","12","254","378","30.02754820936639","96.92307692307692","13.51771653543307","4.637668031588487e-26","1.802290550435918e-21","3.4860552232803056e-24"
"group_4690","","hypothetical protein","225","95","138","295","61.98347107438017","75.64102564102564","5.062929061784897","6.321072388804418e-26","2.4564951517371728e-21","4.742268632697245e-24"
"group_12575","","hypothetical protein","73","0","290","390","20.110192837465565","100.0","inf","1.139515935875288e-25","4.428386829998544e-21","8.51612851922797e-24"
"group_7679","wcaJ","UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase","73","0","290","390","20.110192837465565","100.0","inf","1.139515935875288e-25","4.428386829998544e-21","8.51612851922797e-24"
"traM","","Relaxosome protein TraM","202","75","161","315","55.64738292011019","80.76923076923077","5.269565217391304","1.5018305699341187e-25","5.836413960877972e-21","1.1202330059266741e-23"
"ompP","","Outer membrane protease OmpP","12","119","351","271","3.3057851239669422","69.48717948717949","0.07785678373913668","1.5468368893026957e-25","6.011317519208136e-21","1.1515933944843172e-23"
"group_9097","","hypothetical protein","93","6","270","384","25.6198347107438","98.46153846153847","22.044444444444444","1.6620217259323197e-25","6.458948831318181e-21","1.2349806560837822e-23"
"ldrD_1","","Small toxic polypeptide LdrD","0","80","363","310","0.0","79.48717948717949","0.0","2.072924503914528e-25","8.05579920711264e-21","1.5373662608993587e-23"
"group_8855","metL","Bifunctional aspartokinase/homoserine dehydrogenase 2","41","175","322","215","11.294765840220386","55.12820512820513","0.156433007985803","2.2972117116265657e-25","8.92742415372316e-21","1.700461743566316e-23"
"traJ","","Protein TraJ","206","79","157","311","56.74931129476584","79.74358974358975","5.165363218576151","2.9238489368440003e-25","1.1362661738363155e-20","2.1602018513998393e-23"
"group_11","","hypothetical protein","210","83","153","307","57.85123966942148","78.71794871794872","5.07677769903142","3.0028241832085075e-25","1.1669575340784902e-20","2.213258950882341e-23"
"group_19595","","hypothetical protein","310","197","53","193","85.39944903581267","49.48717948717949","5.7302940331385885","3.0070524575829246e-25","1.1686007260658761e-20","2.213258950882341e-23"
"metL","","Bifunctional aspartokinase/homoserine dehydrogenase 2","321","214","42","176","88.42975206611571","45.12820512820513","6.285714285714286","3.3258541727221874e-25","1.2924934486032965e-20","2.443276840459918e-23"
"rspB","","Starvation-sensing protein RspB","323","218","40","172","88.98071625344353","44.1025641025641","6.371100917431193","3.915818764505378e-25","1.52176548826208e-20","2.8712556382303397e-23"
"group_12602","","hypothetical protein","126","22","237","368","34.710743801652896","94.35897435897435","8.892980437284235","4.366029250832836e-25","1.6967262874586566e-20","3.195341407643421e-23"
"group_3792","","hypothetical protein","102","10","261","380","28.09917355371901","97.43589743589743","14.850574712643677","5.653571803345459e-25","2.1970910742161123e-20","4.12987044025585e-23"
"ytfT","","Inner membrane ABC transporter permease protein YtfT","354","280","9","110","97.52066115702479","28.205128205128204","15.452380952380953","5.70706815464515e-25","2.2178808262581982e-20","4.161127253767727e-23"
"group_12577","","hypothetical protein","71","0","292","390","19.55922865013774","100.0","inf","6.22839359188538e-25","2.4204783176784965e-20","4.5158177568628665e-23"
"group_7678","wcaJ","UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase","71","0","292","390","19.55922865013774","100.0","inf","6.22839359188538e-25","2.4204783176784965e-20","4.5158177568628665e-23"
"group_9914","","hypothetical protein","71","0","292","390","19.55922865013774","100.0","inf","6.22839359188538e-25","2.4204783176784965e-20","4.5158177568628665e-23"
"cobS","","Adenosylcobinamide-GDP ribazoletransferase","130","284","233","106","35.81267217630854","27.17948717948718","0.20824517922988575","7.811534229669979e-25","3.035718432334347e-20","5.653106950343291e-23"
"group_3026","","hypothetical protein","105","12","258","378","28.92561983471074","96.92307692307692","12.819767441860465","1.1192696218626592e-24","4.349705604482666e-20","8.084954655172242e-23"
"group_11292","yciC","Putative metal chaperone YciC","107","13","256","377","29.476584022038566","96.66666666666667","12.12109375","1.3158869570564069e-24","5.1137998925126085e-20","9.487569373863838e-23"
"wbgU","","UDP-N-acetylglucosamine 4-epimerase","70","0","293","390","19.28374655647383","100.0","inf","1.4518746837058744e-24","5.642275395817768e-20","1.0448658140403274e-22"
"group_12540","cobS","Adenosylcobinamide-GDP ribazoletransferase","233","107","130","283","64.18732782369146","72.56410256410255","4.740402588066139","1.7328706953182063e-24","6.734282096145613e-20","1.244784121283847e-22"
"group_2301","","hypothetical protein","136","29","227","361","37.46556473829201","92.56410256410257","7.457997873310041","1.8439507905602583e-24","7.165961562275275e-20","1.3210767975922007e-22"
"manC1_1","","Mannose-1-phosphate guanylyltransferase 1","141","32","222","358","38.84297520661157","91.7948717948718","7.105574324324325","1.8458769520162754e-24","7.17344701092565e-20","1.3210767975922007e-22"
"fliD","","Flagellar hook-associated protein 2","242","116","121","274","66.66666666666666","70.25641025641025","4.724137931034483","2.0867929388266e-24","8.109694718867933e-20","1.4907527056742525e-22"
"group_1544","","hypothetical protein","87","5","276","385","23.96694214876033","98.71794871794873","24.27173913043478","2.267788387985679e-24","8.813079233389946e-20","1.6111662218263154e-22"
"group_2400","","hypothetical protein","87","5","276","385","23.96694214876033","98.71794871794873","24.27173913043478","2.267788387985679e-24","8.813079233389946e-20","1.6111662218263154e-22"
"group_4950","","hypothetical protein","87","5","276","385","23.96694214876033","98.71794871794873","24.27173913043478","2.267788387985679e-24","8.813079233389946e-20","1.6111662218263154e-22"
"group_21875","","hypothetical protein","120","20","243","370","33.057851239669425","94.87179487179486","9.135802469135802","2.4256834786035718e-24","9.426691134549201e-20","1.7201991121440146e-22"
"group_9942","","hypothetical protein","9","108","354","282","2.479338842975207","72.3076923076923","0.06638418079096045","2.6055139295454352e-24","1.012554823299947e-19","1.8443621553733098e-22"
"group_12079","dinG","ATP-dependent DNA helicase DinG","46","179","317","211","12.672176308539946","54.1025641025641","0.17105193592161147","2.829748945821863e-24","1.0996970353252923e-19","1.9994491551368951e-22"
"group_3860","","hypothetical protein","135","29","228","361","37.1900826446281","92.56410256410257","7.370689655172414","3.909287112954813e-24","1.5192271578364995e-19","2.7572180722985475e-22"
"rhsC","","hypothetical protein","225","359","138","31","61.98347107438017","7.948717948717948","0.1407896330386339","5.015924324267137e-24","1.9492885108966947e-19","3.5313197661172006e-22"
"recE","","Exodeoxyribonuclease 8","9","107","354","283","2.479338842975207","72.56410256410255","0.06724219863773166","5.550501676838207e-24","2.1570359616528642e-19","3.9006075255928828e-22"
"dinG","","ATP-dependent DNA helicase DinG","317","212","46","178","87.32782369146005","45.64102564102564","5.786095159967187","5.72869553353136e-24","2.226285658240957e-19","4.018566170110031e-22"
"group_384","cbeA_2","Cytoskeleton bundling-enhancing antitoxin CbeA","107","14","256","376","29.476584022038566","96.41025641025641","11.225446428571429","7.105692287654322e-24","2.7614141368282225e-19","4.975520967258058e-22"
"group_663","","hypothetical protein","10","109","353","281","2.7548209366391188","72.05128205128204","0.07303064168204382","7.612197793086537e-24","2.95825230634929e-19","5.311045433302136e-22"
"group_9529","ytfT","Inner membrane ABC transporter permease protein YtfT","10","109","353","281","2.7548209366391188","72.05128205128204","0.07303064168204382","7.612197793086537e-24","2.95825230634929e-19","5.311045433302136e-22"
"group_20506","","hypothetical protein","68","0","295","390","18.732782369146005","100.0","inf","7.843437845070908e-24","3.0481168153514563e-19","5.4625749379058355e-22"
"gnu","","N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase","21","133","342","257","5.785123966942149","65.8974358974359","0.11865189289012004","1.070773290607628e-23","4.161239161959364e-19","7.4440772128074495e-22"
"group_2442","","ISL3 family transposase ISEc38","254","131","109","259","69.9724517906336","66.41025641025641","4.60718537712725","1.0848010655413436e-23","4.2157539009067696e-19","7.528131965904946e-22"
"group_6276","","hypothetical protein","268","148","95","242","73.82920110192838","62.05128205128205","4.612802275960171","1.6184415543294807e-23","6.289587568435228e-19","1.1211386039991493e-21"
"group_4244","","hypothetical protein","123","23","240","367","33.88429752066116","94.1025641025641","8.177717391304348","1.7212440015554212e-23","6.689098438844678e-19","1.1902310389403341e-21"
"group_5133","php_2","Phosphotriesterase homology protein","159","46","204","344","43.80165289256198","88.2051282051282","5.828644501278772","1.7667547496160697e-23","6.8659623079579705e-19","1.2195314934205987e-21"
"group_3386","","hypothetical protein","67","0","296","390","18.457300275482094","100.0","inf","1.8177697167979123e-23","7.064216673420047e-19","1.252520686776604e-21"
"group_1336","","hypothetical protein","14","117","349","273","3.8567493112947657","70.0","0.0936007640878701","1.9675025466324403e-23","7.646108396722989e-19","1.348519999422044e-21"
"cysH_2","","Phosphoadenosine phosphosulfate reductase","14","117","349","273","3.8567493112947657","70.0","0.0936007640878701","1.9675025466324403e-23","7.646108396722989e-19","1.348519999422044e-21"
"ybdM_2","","putative protein YbdM","14","117","349","273","3.8567493112947657","70.0","0.0936007640878701","1.9675025466324403e-23","7.646108396722989e-19","1.348519999422044e-21"
"group_4361","traQ","Protein TraQ","141","34","222","356","38.84297520661157","91.28205128205128","6.650238473767885","2.076470212336672e-23","8.069578539182775e-19","1.420700447039221e-21"
"intS_2","","Prophage integrase IntS","5","93","358","297","1.3774104683195594","76.15384615384615","0.04460263110470355","2.9153278123354035e-23","1.1329546944297846e-18","1.9911330306323104e-21"
"group_2848","","hypothetical protein","202","81","161","309","55.64738292011019","79.23076923076923","4.786289394985047","3.174402845024914e-23","1.2336364336335822e-18","2.1642744449711967e-21"
"tsaR_2","","HTH-type transcriptional regulator TsaR","285","387","78","3","78.51239669421489","0.7692307692307693","0.028324388789505068","3.4362305034851367e-23","1.3353878982643938e-18","2.3386828340882553e-21"
"vapC_3","","tRNA(fMet)-specific endonuclease VapC","120","22","243","368","33.057851239669425","94.35897435897435","8.260381593714927","4.099381477139676e-23","1.593101629646021e-18","2.785142709171365e-21"
"group_11384","","hypothetical protein","66","0","297","390","18.181818181818183","100.0","inf","4.2047400519865245e-23","1.6340460790030031e-18","2.8517383577713843e-21"
"group_12955","","hypothetical protein","74","2","289","388","20.385674931129476","99.48717948717949","49.674740484429066","5.040270785711006e-23","1.9587500327430112e-18","3.412456503036605e-21"
"group_1850","traD","Coupling protein TraD","153","43","210","347","42.14876033057851","88.97435897435896","5.879401993355482","5.2906739072211297e-23","2.0560616938242754e-18","3.575759467520479e-21"
"group_2577","","hypothetical protein","138","33","225","357","38.01652892561984","91.53846153846153","6.635151515151515","5.61456874071614e-23","2.181933704017106e-18","3.78807934725192e-21"
"group_2332","","hypothetical protein","133","30","230","360","36.63911845730027","92.3076923076923","6.939130434782609","5.92897449446074e-23","2.304118068037333e-18","3.993272214969381e-21"
"group_7035","","hypothetical protein","160","48","203","342","44.0771349862259","87.6923076923077","5.615763546798029","7.146150677391402e-23","2.7771370762478466e-18","4.8047354260343365e-21"
"ynfP","","Protein YnfP","31","149","332","241","8.539944903581267","61.794871794871796","0.15102692649793806","8.055521593801717e-23","3.130536801783223e-18","5.406799312233546e-21"
"group_2008","","hypothetical protein","2","81","361","309","0.5509641873278237","79.23076923076923","0.021134708115317532","8.732183528096748e-23","3.393501162688958e-18","5.850864073601652e-21"
"group_17069","","hypothetical protein","174","59","189","331","47.93388429752066","84.87179487179488","5.164917944578962","1.0580542528430378e-22","4.1118104373986134e-18","7.077126398276443e-21"
"ssb_2","","hypothetical protein","250","130","113","260","68.87052341597796","66.66666666666666","4.424778761061947","1.104066353202634e-22","4.290622661816076e-18","7.372203886281918e-21"
